"country","date","lc_class","lc_desc","function (x, y = NULL, na.rm = FALSE, use) 
{
    if (missing(use)) 
        use <- if (na.rm) 
            ""na.or.complete""
        else ""everything""
    na.method <- pmatch(use, c(""all.obs"", ""complete.obs"", ""pairwise.complete.obs"", ""everything"", ""na.or.complete""))
    if (is.na(na.method)) 
        stop(""invalid 'use' argument"")
    if (is.data.frame(x)) 
        x <- as.matrix(x)
    else stopifnot(is.atomic(x))
    if (is.data.frame(y)) 
        y <- as.matrix(y)
    else stopifnot(is.atomic(y))
    .Call(C_cov, x, y, na.method, FALSE)
}"
"BW",2011-04-16,130,"Grassland",1.18321370649798e-05
"ZW",2011-04-16,130,"Grassland",9.85287477475879e-06
"BW",2011-04-16,180,"Flooded Vegetation",1.06205161500839e-05
"ZW",2011-04-16,180,"Flooded Vegetation",4.43737939092852e-06
"BW",2011-04-16,190,"Built areas",1.0619335625961e-05
"ZW",2011-04-16,190,"Built areas",4.88921603733024e-06
"BW",2011-04-16,200,"Bare areas",1.06648629860802e-05
"ZW",2011-04-16,200,"Bare areas",4.75628166896058e-06
"ZW",2011-04-16,210,"Water bodies",4.34179915116503e-06
"BW",2011-05-16,10,"Crops rainfed",1.80529823552222e-06
"ZW",2011-05-16,10,"Crops rainfed",3.29341619634626e-06
"BW",2011-05-16,30,"Crop-tree mosaic",2.08185865707327e-06
"ZW",2011-05-16,30,"Crop-tree mosaic",3.63263715666628e-06
"BW",2011-05-16,60,"Woodland",1.59877034909428e-06
"ZW",2011-05-16,60,"Woodland",3.57213898970691e-06
"BW",2011-05-16,120,"Shrubland",1.71201459176387e-06
"ZW",2011-05-16,120,"Shrubland",2.15926206870547e-06
"BW",2011-05-16,130,"Grassland",1.6935558471581e-06
"ZW",2011-05-16,130,"Grassland",3.23722864177061e-06
"BW",2011-05-16,180,"Flooded Vegetation",2.05470809846333e-06
"ZW",2011-05-16,180,"Flooded Vegetation",1.68769295855898e-06
"BW",2011-05-16,190,"Built areas",2.04512775781041e-06
"ZW",2011-05-16,190,"Built areas",2.0073050121305e-06
"BW",2011-05-16,200,"Bare areas",2.11036910315493e-06
"ZW",2011-05-16,200,"Bare areas",2.05090077542991e-06
"ZW",2011-05-16,210,"Water bodies",1.48591756437386e-06
"BW",2011-06-16,10,"Crops rainfed",2.04076184353279e-06
"ZW",2011-06-16,10,"Crops rainfed",2.37433726136641e-06
"BW",2011-06-16,30,"Crop-tree mosaic",1.27694726985699e-06
"ZW",2011-06-16,30,"Crop-tree mosaic",2.59434610864774e-06
"BW",2011-06-16,60,"Woodland",1.29457342120834e-06
"ZW",2011-06-16,60,"Woodland",2.46184506363859e-06
"BW",2011-06-16,120,"Shrubland",1.55875974679223e-06
"ZW",2011-06-16,120,"Shrubland",1.60808305161472e-06
"BW",2011-06-16,130,"Grassland",1.56827731062114e-06
"ZW",2011-06-16,130,"Grassland",2.14993818842573e-06
"BW",2011-06-16,180,"Flooded Vegetation",1.36392702950468e-06
"ZW",2011-06-16,180,"Flooded Vegetation",2.02762372772178e-06
"BW",2011-06-16,190,"Built areas",1.30252010421827e-06
"ZW",2011-06-16,190,"Built areas",1.08372051811272e-06
"BW",2011-06-16,200,"Bare areas",1.78589476617027e-06
"ZW",2011-06-16,200,"Bare areas",1.06605455130193e-06
"ZW",2011-06-16,210,"Water bodies",2.04356827097122e-06
"BW",2011-07-16,10,"Crops rainfed",6.20869787344472e-07
"ZW",2011-07-16,10,"Crops rainfed",1.21758726216089e-06
"BW",2011-07-16,30,"Crop-tree mosaic",7.34529674034435e-07
"ZW",2011-07-16,30,"Crop-tree mosaic",1.05837983297843e-06
"BW",2011-07-16,60,"Woodland",5.34423226525262e-07
"ZW",2011-07-16,60,"Woodland",1.17679719432385e-06
"BW",2011-07-16,120,"Shrubland",5.73499732830403e-07
"ZW",2011-07-16,120,"Shrubland",9.0847804469641e-07
"BW",2011-07-16,130,"Grassland",5.38106967595073e-07
"ZW",2011-07-16,130,"Grassland",9.3959111225516e-07
"BW",2011-07-16,180,"Flooded Vegetation",6.33634877468049e-07
"ZW",2011-07-16,180,"Flooded Vegetation",1.2285646285375e-06
"BW",2011-07-16,190,"Built areas",6.30038357485319e-07
"ZW",2011-07-16,190,"Built areas",1.1728282021279e-06
"BW",2011-07-16,200,"Bare areas",6.56952757987192e-07
"ZW",2011-07-16,200,"Bare areas",1.20295919714408e-06
"ZW",2011-07-16,210,"Water bodies",1.13228865031893e-06
"BW",2011-08-16,10,"Crops rainfed",2.42544557878294e-07
"ZW",2011-08-16,10,"Crops rainfed",6.20206618614393e-07
"BW",2011-08-16,30,"Crop-tree mosaic",3.06208196006886e-07
"ZW",2011-08-16,30,"Crop-tree mosaic",6.30642444195883e-07
"BW",2011-08-16,60,"Woodland",2.19004878376954e-07
"ZW",2011-08-16,60,"Woodland",6.8039116827718e-07
"BW",2011-08-16,120,"Shrubland",2.30568959819717e-07
"ZW",2011-08-16,120,"Shrubland",3.82969947390188e-07
"BW",2011-08-16,130,"Grassland",2.17676304451532e-07
"ZW",2011-08-16,130,"Grassland",4.8425196427141e-07
"BW",2011-08-16,180,"Flooded Vegetation",2.53936568205481e-07
"ZW",2011-08-16,180,"Flooded Vegetation",5.27911472530809e-07
"BW",2011-08-16,190,"Built areas",2.52870250960768e-07
"ZW",2011-08-16,190,"Built areas",3.98788871206414e-07
"BW",2011-08-16,200,"Bare areas",2.60689322266986e-07
"ZW",2011-08-16,200,"Bare areas",4.07814638947457e-07
"ZW",2011-08-16,210,"Water bodies",4.91075769420737e-07
"BW",2011-09-16,10,"Crops rainfed",8.03171259967101e-08
"ZW",2011-09-16,10,"Crops rainfed",1.20088614156463e-07
"BW",2011-09-16,30,"Crop-tree mosaic",6.73336740403894e-08
"ZW",2011-09-16,30,"Crop-tree mosaic",1.15066993796345e-07
"BW",2011-09-16,60,"Woodland",6.95158772945223e-08
"ZW",2011-09-16,60,"Woodland",1.28556500638819e-07
"BW",2011-09-16,120,"Shrubland",6.5336387472225e-08
"ZW",2011-09-16,120,"Shrubland",6.95744362720239e-08
"BW",2011-09-16,130,"Grassland",5.78387888060708e-08
"ZW",2011-09-16,130,"Grassland",9.35199550657271e-08
"BW",2011-09-16,180,"Flooded Vegetation",3.72688210622859e-08
"ZW",2011-09-16,180,"Flooded Vegetation",8.89269264949013e-08
"BW",2011-09-16,190,"Built areas",3.7026534727147e-08
"ZW",2011-09-16,190,"Built areas",1.05691886610262e-07
"BW",2011-09-16,200,"Bare areas",3.896016042264e-08
"ZW",2011-09-16,200,"Bare areas",1.06126321952615e-07
"ZW",2011-09-16,210,"Water bodies",8.41643304422027e-08
"BW",2011-10-16,10,"Crops rainfed",9.73817055032054e-06
"ZW",2011-10-16,10,"Crops rainfed",5.11722620210605e-06
"BW",2011-10-16,30,"Crop-tree mosaic",9.16582528551938e-06
"ZW",2011-10-16,30,"Crop-tree mosaic",5.88019640263778e-06
"BW",2011-10-16,60,"Woodland",9.54262962041773e-06
"ZW",2011-10-16,60,"Woodland",5.28760952870111e-06
"BW",2011-10-16,120,"Shrubland",9.13937133238941e-06
"ZW",2011-10-16,120,"Shrubland",5.4015956851549e-06
"BW",2011-10-16,130,"Grassland",9.13445249784367e-06
"ZW",2011-10-16,130,"Grassland",5.88064678744069e-06
"BW",2011-10-16,180,"Flooded Vegetation",7.76025444793049e-06
"ZW",2011-10-16,180,"Flooded Vegetation",4.80955166564784e-06
"BW",2011-10-16,190,"Built areas",7.73413285060087e-06
"ZW",2011-10-16,190,"Built areas",5.15131991056116e-06
"BW",2011-10-16,200,"Bare areas",8.01033183588155e-06
"ZW",2011-10-16,200,"Bare areas",5.02597640661406e-06
"ZW",2011-10-16,210,"Water bodies",4.88132336267486e-06
"BW",2011-11-16,10,"Crops rainfed",5.05531007476064e-05
"ZW",2011-11-16,10,"Crops rainfed",3.96220821293758e-05
"BW",2011-11-16,30,"Crop-tree mosaic",4.7823356062482e-05
"ZW",2011-11-16,30,"Crop-tree mosaic",3.99631445508357e-05
"BW",2011-11-16,60,"Woodland",5.0850925383143e-05
"ZW",2011-11-16,60,"Woodland",4.12963745493124e-05
"BW",2011-11-16,120,"Shrubland",5.13721199963384e-05
"ZW",2011-11-16,120,"Shrubland",4.30817973962093e-05
"BW",2011-11-16,130,"Grassland",5.09798662599348e-05
"ZW",2011-11-16,130,"Grassland",4.21085979838948e-05
"BW",2011-11-16,180,"Flooded Vegetation",4.93406794801656e-05
"ZW",2011-11-16,180,"Flooded Vegetation",3.91072431879226e-05
"BW",2011-11-16,190,"Built areas",4.93845727760345e-05
"ZW",2011-11-16,190,"Built areas",3.36372292777804e-05
"BW",2011-11-16,200,"Bare areas",4.90389915690652e-05
"ZW",2011-11-16,200,"Bare areas",3.1676230719313e-05
"ZW",2011-11-16,210,"Water bodies",4.35087767191758e-05
"BW",2011-12-16,10,"Crops rainfed",7.48323684773719e-05
"ZW",2011-12-16,10,"Crops rainfed",8.96647687396692e-05
"BW",2011-12-16,30,"Crop-tree mosaic",7.51443372744254e-05
"ZW",2011-12-16,30,"Crop-tree mosaic",7.66560948830503e-05
"BW",2011-12-16,60,"Woodland",7.78229867820986e-05
"ZW",2011-12-16,60,"Woodland",9.39133323240619e-05
"BW",2011-12-16,120,"Shrubland",7.47304656576815e-05
"ZW",2011-12-16,120,"Shrubland",7.36682786700926e-05
"BW",2011-12-16,130,"Grassland",7.82879068130772e-05
"ZW",2011-12-16,130,"Grassland",7.28555062298735e-05
"BW",2011-12-16,180,"Flooded Vegetation",6.09740436138472e-05
"ZW",2011-12-16,180,"Flooded Vegetation",8.88984891039749e-05
"BW",2011-12-16,190,"Built areas",6.09967428317759e-05
"ZW",2011-12-16,190,"Built areas",7.63878485870891e-05
"BW",2011-12-16,200,"Bare areas",6.1211924216896e-05
"ZW",2011-12-16,200,"Bare areas",7.51707120798528e-05
"ZW",2011-12-16,210,"Water bodies",9.18176052516134e-05
"BW",2012-01-16,10,"Crops rainfed",7.36353096218688e-05
"ZW",2012-01-16,10,"Crops rainfed",0.000114798648849948
"BW",2012-01-16,30,"Crop-tree mosaic",8.06401910980873e-05
"ZW",2012-01-16,30,"Crop-tree mosaic",9.8149308902146e-05
"BW",2012-01-16,60,"Woodland",7.73989900950781e-05
"ZW",2012-01-16,60,"Woodland",0.000108235072484441
"BW",2012-01-16,120,"Shrubland",8.15230829335175e-05
"ZW",2012-01-16,120,"Shrubland",9.57650819691921e-05
"BW",2012-01-16,130,"Grassland",8.45636840670869e-05
"ZW",2012-01-16,130,"Grassland",9.43148660463611e-05
"BW",2012-01-16,180,"Flooded Vegetation",7.34445538664413e-05
"ZW",2012-01-16,180,"Flooded Vegetation",0.000121169044107843
"BW",2012-01-16,190,"Built areas",7.34128552721813e-05
"ZW",2012-01-16,190,"Built areas",0.000103839548493485
"BW",2012-01-16,200,"Bare areas",7.39121876608277e-05
"ZW",2012-01-16,200,"Bare areas",0.000104443308373448
"ZW",2012-01-16,210,"Water bodies",0.000119536433094649
"BW",2012-02-15,10,"Crops rainfed",0.00011390861870467
"ZW",2012-02-15,10,"Crops rainfed",0.000114266617834428
"BW",2012-02-15,30,"Crop-tree mosaic",0.000105291005408031
"ZW",2012-02-15,30,"Crop-tree mosaic",0.000112366360704106
"BW",2012-02-15,60,"Woodland",0.000134505116804083
"ZW",2012-02-15,60,"Woodland",0.000123998842742885
"BW",2012-02-15,120,"Shrubland",0.000121477367282695
"ZW",2012-02-15,120,"Shrubland",0.000119439143512175
"BW",2012-02-15,130,"Grassland",0.000133164331377804
"ZW",2012-02-15,130,"Grassland",0.000124241970732348
"BW",2012-02-15,180,"Flooded Vegetation",7.17380727921311e-05
"ZW",2012-02-15,180,"Flooded Vegetation",9.70179070673811e-05
"BW",2012-02-15,190,"Built areas",7.17889779480174e-05
"ZW",2012-02-15,190,"Built areas",0.000139487637448221
"BW",2012-02-15,200,"Bare areas",7.28021569966648e-05
"ZW",2012-02-15,200,"Bare areas",0.000137645853101276
"ZW",2012-02-15,210,"Water bodies",0.000106724943970735
"BW",2012-03-15,10,"Crops rainfed",5.51792478834e-05
"ZW",2012-03-15,10,"Crops rainfed",5.20001344787886e-05
"BW",2012-03-15,30,"Crop-tree mosaic",5.23150454884284e-05
"ZW",2012-03-15,30,"Crop-tree mosaic",6.25007084690789e-05
"BW",2012-03-15,60,"Woodland",4.92370225230899e-05
"ZW",2012-03-15,60,"Woodland",4.71139994919409e-05
"BW",2012-03-15,120,"Shrubland",4.61725133835741e-05
"ZW",2012-03-15,120,"Shrubland",3.79475954953263e-05
"BW",2012-03-15,130,"Grassland",3.94010612308287e-05
"ZW",2012-03-15,130,"Grassland",4.53906678348386e-05
"BW",2012-03-15,180,"Flooded Vegetation",5.27467101975973e-05
"ZW",2012-03-15,180,"Flooded Vegetation",3.8665138139876e-05
"BW",2012-03-15,190,"Built areas",5.25168579770252e-05
"ZW",2012-03-15,190,"Built areas",3.58056336395845e-05
"BW",2012-03-15,200,"Bare areas",5.42066013205589e-05
"ZW",2012-03-15,200,"Bare areas",3.64185871148948e-05
"ZW",2012-03-15,210,"Water bodies",3.64829381258302e-05
"BW",2012-04-15,10,"Crops rainfed",1.41646585459083e-06
"ZW",2012-04-15,10,"Crops rainfed",9.89929681227144e-07
"BW",2012-04-15,30,"Crop-tree mosaic",1.06037408794341e-06
"ZW",2012-04-15,30,"Crop-tree mosaic",1.0751683297087e-06
"BW",2012-04-15,60,"Woodland",1.45068196887097e-06
"ZW",2012-04-15,60,"Woodland",1.0349367696391e-06
"BW",2012-04-15,120,"Shrubland",1.48216800236215e-06
"ZW",2012-04-15,120,"Shrubland",1.16284739854234e-06
"BW",2012-04-15,130,"Grassland",1.53043132882789e-06
"ZW",2012-04-15,130,"Grassland",1.30342298199082e-06
"BW",2012-04-15,180,"Flooded Vegetation",1.95364983741259e-06
"ZW",2012-04-15,180,"Flooded Vegetation",8.368891275705e-07
"BW",2012-04-15,190,"Built areas",1.96837618204881e-06
"ZW",2012-04-15,190,"Built areas",9.08405140813577e-07
"BW",2012-04-15,200,"Bare areas",1.83952990747804e-06
"ZW",2012-04-15,200,"Bare areas",9.27912367387762e-07
"ZW",2012-04-15,210,"Water bodies",6.6525642471111e-07
"BW",2012-05-15,10,"Crops rainfed",4.16233854527665e-06
"ZW",2012-05-15,10,"Crops rainfed",4.55758228964576e-06
"BW",2012-05-15,30,"Crop-tree mosaic",4.4555860987433e-06
"ZW",2012-05-15,30,"Crop-tree mosaic",4.93670543254443e-06
"BW",2012-05-15,60,"Woodland",3.49459556739868e-06
"ZW",2012-05-15,60,"Woodland",4.24218142833607e-06
"BW",2012-05-15,120,"Shrubland",3.51909300985259e-06
"ZW",2012-05-15,120,"Shrubland",3.70512948045057e-06
"BW",2012-05-15,130,"Grassland",3.01767653060629e-06
"ZW",2012-05-15,130,"Grassland",4.30753471639641e-06
"BW",2012-05-15,180,"Flooded Vegetation",3.96157306445152e-06
"ZW",2012-05-15,180,"Flooded Vegetation",3.00341472963667e-06
"BW",2012-05-15,190,"Built areas",3.92431411455618e-06
"ZW",2012-05-15,190,"Built areas",4.57817118277013e-06
"BW",2012-05-15,200,"Bare areas",4.22625015571475e-06
"ZW",2012-05-15,200,"Bare areas",4.76918239655788e-06
"ZW",2012-05-15,210,"Water bodies",2.29030487328986e-06
"BW",2012-06-15,10,"Crops rainfed",7.26817776373292e-07
"ZW",2012-06-15,10,"Crops rainfed",1.07912806960985e-06
"BW",2012-06-15,30,"Crop-tree mosaic",8.48150313617405e-07
"ZW",2012-06-15,30,"Crop-tree mosaic",9.45616579443393e-07
"BW",2012-06-15,60,"Woodland",6.31563854989544e-07
"ZW",2012-06-15,60,"Woodland",1.13777892639681e-06
"BW",2012-06-15,120,"Shrubland",6.54574079364675e-07
"ZW",2012-06-15,120,"Shrubland",7.59766138193631e-07
"BW",2012-06-15,130,"Grassland",6.29414550032653e-07
"ZW",2012-06-15,130,"Grassland",8.07462334494969e-07
"BW",2012-06-15,180,"Flooded Vegetation",6.16538177628418e-07
"ZW",2012-06-15,180,"Flooded Vegetation",1.40315864809847e-06
"BW",2012-06-15,190,"Built areas",6.097816935835e-07
"ZW",2012-06-15,190,"Built areas",7.39054329841736e-07
"BW",2012-06-15,200,"Bare areas",6.63247020970636e-07
"ZW",2012-06-15,200,"Bare areas",7.53153187815769e-07
"ZW",2012-06-15,210,"Water bodies",1.27059443963286e-06
"BW",2012-07-15,10,"Crops rainfed",4.03919774679468e-07
"ZW",2012-07-15,10,"Crops rainfed",7.12987046753701e-07
"BW",2012-07-15,30,"Crop-tree mosaic",4.76356031197057e-07
"ZW",2012-07-15,30,"Crop-tree mosaic",7.10467103493554e-07
"BW",2012-07-15,60,"Woodland",3.46439282589719e-07
"ZW",2012-07-15,60,"Woodland",7.19340076392853e-07
"BW",2012-07-15,120,"Shrubland",3.65674805734326e-07
"ZW",2012-07-15,120,"Shrubland",4.74018272533468e-07
"BW",2012-07-15,130,"Grassland",3.46284913551817e-07
"ZW",2012-07-15,130,"Grassland",5.75074600969697e-07
"BW",2012-07-15,180,"Flooded Vegetation",3.48145452310721e-07
"ZW",2012-07-15,180,"Flooded Vegetation",4.44909633829528e-07
"BW",2012-07-15,190,"Built areas",3.44637840044015e-07
"ZW",2012-07-15,190,"Built areas",5.30682860076127e-07
"BW",2012-07-15,200,"Bare areas",3.72696119209665e-07
"ZW",2012-07-15,200,"Bare areas",5.43506871508725e-07
"ZW",2012-07-15,210,"Water bodies",3.74646401245177e-07
"BW",2012-08-15,10,"Crops rainfed",1.68790934180617e-07
"ZW",2012-08-15,10,"Crops rainfed",2.55680251668472e-07
"BW",2012-08-15,30,"Crop-tree mosaic",1.77039117158304e-07
"ZW",2012-08-15,30,"Crop-tree mosaic",2.53059302913345e-07
"BW",2012-08-15,60,"Woodland",1.75190716825174e-07
"ZW",2012-08-15,60,"Woodland",2.52015228467005e-07
"BW",2012-08-15,120,"Shrubland",1.60461775795222e-07
"ZW",2012-08-15,120,"Shrubland",1.65192288804019e-07
"BW",2012-08-15,130,"Grassland",1.46330848048619e-07
"ZW",2012-08-15,130,"Grassland",2.07971382210863e-07
"BW",2012-08-15,180,"Flooded Vegetation",1.20282798256134e-07
"ZW",2012-08-15,180,"Flooded Vegetation",1.78558512796092e-07
"BW",2012-08-15,190,"Built areas",1.19178949375964e-07
"ZW",2012-08-15,190,"Built areas",2.09931911495998e-07
"BW",2012-08-15,200,"Bare areas",1.3011986935262e-07
"ZW",2012-08-15,200,"Bare areas",2.15372423895133e-07
"ZW",2012-08-15,210,"Water bodies",1.58900629002638e-07
"BW",2012-09-15,10,"Crops rainfed",2.13472754380489e-07
"ZW",2012-09-15,10,"Crops rainfed",7.72567722379605e-07
"BW",2012-09-15,30,"Crop-tree mosaic",2.05598919865075e-07
"ZW",2012-09-15,30,"Crop-tree mosaic",9.85257678859171e-07
"BW",2012-09-15,60,"Woodland",1.49049303255896e-07
"ZW",2012-09-15,60,"Woodland",6.26020617746756e-07
"BW",2012-09-15,120,"Shrubland",1.65248970423435e-07
"ZW",2012-09-15,120,"Shrubland",3.23371612538122e-07
"BW",2012-09-15,130,"Grassland",1.48740322796343e-07
"ZW",2012-09-15,130,"Grassland",6.36040438427467e-07
"BW",2012-09-15,180,"Flooded Vegetation",1.71076647814983e-07
"ZW",2012-09-15,180,"Flooded Vegetation",2.26587704587881e-07
"BW",2012-09-15,190,"Built areas",1.66462868378403e-07
"ZW",2012-09-15,190,"Built areas",3.75140870081722e-07
"BW",2012-09-15,200,"Bare areas",2.03886997057232e-07
"ZW",2012-09-15,200,"Bare areas",3.90193434895991e-07
"ZW",2012-09-15,210,"Water bodies",1.78123561041062e-07
"BW",2012-10-15,10,"Crops rainfed",2.60093847219971e-05
"ZW",2012-10-15,10,"Crops rainfed",1.09783022556941e-05
"BW",2012-10-15,30,"Crop-tree mosaic",2.35944019208461e-05
"ZW",2012-10-15,30,"Crop-tree mosaic",1.16606939490915e-05
"BW",2012-10-15,60,"Woodland",5.40293625394372e-05
"ZW",2012-10-15,60,"Woodland",1.46497138613038e-05
"BW",2012-10-15,120,"Shrubland",4.94281176854843e-05
"ZW",2012-10-15,120,"Shrubland",2.17017732341616e-05
"BW",2012-10-15,130,"Grassland",4.97567179821869e-05
"ZW",2012-10-15,130,"Grassland",2.62828868336293e-05
"BW",2012-10-15,180,"Flooded Vegetation",7.86897175743974e-05
"ZW",2012-10-15,180,"Flooded Vegetation",1.14326231036662e-05
"BW",2012-10-15,190,"Built areas",7.99160188762471e-05
"ZW",2012-10-15,190,"Built areas",7.87643010261788e-06
"BW",2012-10-15,200,"Bare areas",7.08531628726891e-05
"ZW",2012-10-15,200,"Bare areas",7.36111223886837e-06
"ZW",2012-10-15,210,"Water bodies",1.03996641398582e-05
"BW",2012-11-15,10,"Crops rainfed",6.0762657290847e-05
"ZW",2012-11-15,10,"Crops rainfed",4.14907798507652e-05
"BW",2012-11-15,30,"Crop-tree mosaic",5.79081231290111e-05
"ZW",2012-11-15,30,"Crop-tree mosaic",4.57443179982003e-05
"BW",2012-11-15,60,"Woodland",5.13680176467981e-05
"ZW",2012-11-15,60,"Woodland",3.95152155664162e-05
"BW",2012-11-15,120,"Shrubland",5.53626580072842e-05
"ZW",2012-11-15,120,"Shrubland",3.78167787673152e-05
"BW",2012-11-15,130,"Grassland",5.31454324773937e-05
"ZW",2012-11-15,130,"Grassland",4.2081553503052e-05
"BW",2012-11-15,180,"Flooded Vegetation",6.30337461778844e-05
"ZW",2012-11-15,180,"Flooded Vegetation",3.59995079074556e-05
"BW",2012-11-15,190,"Built areas",6.24534004600719e-05
"ZW",2012-11-15,190,"Built areas",3.43284513246162e-05
"BW",2012-11-15,200,"Bare areas",6.69341582700049e-05
"ZW",2012-11-15,200,"Bare areas",3.41951781592797e-05
"ZW",2012-11-15,210,"Water bodies",3.35193059942432e-05
"BW",2012-12-16,10,"Crops rainfed",5.34646322215644e-05
"ZW",2012-12-16,10,"Crops rainfed",5.40738739879114e-05
"BW",2012-12-16,30,"Crop-tree mosaic",5.15378222179004e-05
"ZW",2012-12-16,30,"Crop-tree mosaic",4.94887589887392e-05
"BW",2012-12-16,60,"Woodland",5.53769775339583e-05
"ZW",2012-12-16,60,"Woodland",5.61795552164363e-05
"BW",2012-12-16,120,"Shrubland",5.44336835676779e-05
"ZW",2012-12-16,120,"Shrubland",5.36130440863247e-05
"BW",2012-12-16,130,"Grassland",5.59857088987652e-05
"ZW",2012-12-16,130,"Grassland",5.04935094465839e-05
"BW",2012-12-16,180,"Flooded Vegetation",4.79907050887689e-05
"ZW",2012-12-16,180,"Flooded Vegetation",6.87720128506697e-05
"BW",2012-12-16,190,"Built areas",4.79944101243746e-05
"ZW",2012-12-16,190,"Built areas",5.49311604036451e-05
"BW",2012-12-16,200,"Bare areas",4.82145990703698e-05
"ZW",2012-12-16,200,"Bare areas",5.42323577974457e-05
"ZW",2012-12-16,210,"Water bodies",7.17442756111901e-05
"BW",2013-01-16,10,"Crops rainfed",0.000164463047471304
"ZW",2013-01-16,10,"Crops rainfed",0.000107333097911192
"BW",2013-01-16,30,"Crop-tree mosaic",0.000177756078510648
"ZW",2013-01-16,30,"Crop-tree mosaic",0.000125570649504119
"BW",2013-01-16,60,"Woodland",0.000154955592356466
"ZW",2013-01-16,60,"Woodland",0.000116160069824361
"BW",2013-01-16,120,"Shrubland",0.000160027400353506
"ZW",2013-01-16,120,"Shrubland",0.000114166174315151
"BW",2013-01-16,130,"Grassland",0.000155352144827753
"ZW",2013-01-16,130,"Grassland",0.000129850855261124
"BW",2013-01-16,180,"Flooded Vegetation",0.000198745195489578
"ZW",2013-01-16,180,"Flooded Vegetation",9.05800882789593e-05
"BW",2013-01-16,190,"Built areas",0.000198763023945503
"ZW",2013-01-16,190,"Built areas",8.79624530978577e-05
"BW",2013-01-16,200,"Bare areas",0.00019780766636467
"ZW",2013-01-16,200,"Bare areas",8.55234320624731e-05
"ZW",2013-01-16,210,"Water bodies",8.78460002596789e-05
"BW",2013-02-15,10,"Crops rainfed",2.12563375621553e-05
"ZW",2013-02-15,10,"Crops rainfed",1.51388407308028e-05
"BW",2013-02-15,30,"Crop-tree mosaic",1.76875325461571e-05
"ZW",2013-02-15,30,"Crop-tree mosaic",1.24581133720161e-05
"BW",2013-02-15,60,"Woodland",2.52079053640112e-05
"ZW",2013-02-15,60,"Woodland",1.64680139174444e-05
"BW",2013-02-15,120,"Shrubland",2.5536204190594e-05
"ZW",2013-02-15,120,"Shrubland",2.2149464622295e-05
"BW",2013-02-15,130,"Grassland",2.77558345847224e-05
"ZW",2013-02-15,130,"Grassland",1.95507678725605e-05
"BW",2013-02-15,180,"Flooded Vegetation",2.57184492019823e-05
"ZW",2013-02-15,180,"Flooded Vegetation",1.92952031330862e-05
"BW",2013-02-15,190,"Built areas",2.59295320574893e-05
"ZW",2013-02-15,190,"Built areas",1.98118837785233e-05
"BW",2013-02-15,200,"Bare areas",2.41953960312147e-05
"ZW",2013-02-15,200,"Bare areas",1.95433403860079e-05
"ZW",2013-02-15,210,"Water bodies",1.95450296537867e-05
"BW",2013-03-16,10,"Crops rainfed",1.40385030434464e-05
"ZW",2013-03-16,10,"Crops rainfed",1.53088631024554e-05
"BW",2013-03-16,30,"Crop-tree mosaic",1.34751492308225e-05
"ZW",2013-03-16,30,"Crop-tree mosaic",1.48899531576381e-05
"BW",2013-03-16,60,"Woodland",1.45383528625078e-05
"ZW",2013-03-16,60,"Woodland",1.38262056359692e-05
"BW",2013-03-16,120,"Shrubland",1.50999748588173e-05
"ZW",2013-03-16,120,"Shrubland",1.86170266471885e-05
